timestamp,uav_id,target_id,Q_i_t,D_i_t,Psi_i_t,C_i_t,P_star,N_ij,h_ij,correction_term,P_ij_trans_opt
3203.0,1,4,483328.0,1483328.0,30.80445602505677,3.080445602505677e+16,0.001389402849945506,1.6467520891342116e-12,2.685673010982687e-09,0.0006131617968382776,0.0007762410531072284
3205.0,1,3,262144.0,1262144.0,30.843692067282447,3.084369206728245e+16,0.0011807204440477954,8e-13,4.366689330250415e-09,0.00018320515601097793,0.0009975152880368175
3206.0,1,7,385024.0,1385024.0,30.843692067282447,3.084369206728245e+16,0.0012956731975882734,8e-13,8.399767686578293e-09,9.524072924996405e-05,0.0012004324683383093
3208.0,1,7,262144.0,1262144.0,30.901036484200127,3.090103648420013e+16,0.0011785293290202678,3.500911737689674e-12,1.812381066498441e-08,0.00019316642633292956,0.0009853629026873383
3210.0,1,3,303104.0,1303104.0,30.94821334942607,3.0948213349426068e+16,0.0012149209761069687,9.318901219512883e-12,8.374927105572935e-09,0.001112714308081774,0.00010220666802519471
3210.0,1,4,303104.0,1303104.0,30.94821334942607,3.0948213349426068e+16,0.0012149209761069687,5.9643420929772095e-12,2.9625986007417482e-09,0.002013213025714625,0.0
3210.0,1,7,303104.0,1303104.0,30.94821334942607,3.0948213349426068e+16,0.0012149209761069687,3.0716991272921028e-12,1.4502107053515834e-08,0.00021181054007923713,0.0010031104360277315
3210.0,1,8,303104.0,1303104.0,30.94821334942607,3.0948213349426068e+16,0.0012149209761069687,1.5283812511312666e-11,2.3324260616153797e-09,0.00655275327387119,0.0
3210.0,1,0,303104.0,1303104.0,30.94821334942607,3.0948213349426068e+16,0.0012149209761069687,3.438934407382348e-12,1.8108684487849634e-09,0.0018990525842392176,0.0
3211.0,1,3,122880.0,1122880.0,30.996338620499646,3.099633862049965e+16,0.0010452675894062006,1.0385861016830755e-11,1.2822326239354104e-08,0.0008099825899729969,0.00023528499943320372
3212.0,1,3,204800.0,1204800.0,30.996338620499646,3.099633862049965e+16,0.00112152535597445,7.406613942957375e-12,2.1499216081133384e-08,0.00034450623292525727,0.0007770191230491927
3212.0,1,7,204800.0,1204800.0,30.996338620499646,3.099633862049965e+16,0.00112152535597445,2.1221115246347705e-12,6.2334265129135605e-09,0.0003404406100302089,0.0007810847459442411
3212.0,1,0,204800.0,1204800.0,30.996338620499646,3.099633862049965e+16,0.00112152535597445,3.330297186775682e-12,3.6449577549744077e-09,0.0009136723689679813,0.00020785298700646865
3213.0,1,3,139264.0,1139264.0,31.033881097297748,3.1033881097297748e+16,0.0010592362056877508,1.776510762425686e-11,2.2072821836164672e-08,0.0008048408017841224,0.00025439540390362835
3213.0,1,0,139264.0,1139264.0,31.033881097297748,3.1033881097297748e+16,0.0010592362056877508,3.7196626243651755e-12,4.251655065339245e-09,0.0008748740354524452,0.00018436217023530554
3214.0,1,3,65536.0,1065536.0,31.046121582760982,3.104612158276098e+16,0.000990296645583099,1.5924326191762665e-11,3.89498338984569e-08,0.00040884195381366055,0.0005814546917694385
3215.0,1,3,180224.0,1180224.0,31.0741230290955,3.10741230290955e+16,0.0010958979021508353,2.9307848401202584e-11,3.428744907291285e-08,0.0008547689954676692,0.00024112890668316611
3216.0,1,3,65536.0,1065536.0,31.085745089707977,3.1085745089707976e+16,0.000989034361989683,9.067695107906213e-12,2.651150932383377e-08,0.00034202862602599474,0.0006470057359636882
3216.0,1,4,65536.0,1065536.0,31.085745089707977,3.1085745089707976e+16,0.000989034361989683,1.2530268111127728e-12,1.7102708535765596e-09,0.0007326481700207969,0.00025638619196888604
3216.0,1,7,65536.0,1065536.0,31.085745089707977,3.1085745089707976e+16,0.000989034361989683,1.3740833065805978e-12,1.897335688188191e-09,0.0007242172880291632,0.00026481707396051977
3216.0,1,0,65536.0,1065536.0,31.085745089707977,3.1085745089707976e+16,0.000989034361989683,2.4567065841446174e-12,6.63869863778077e-09,0.00037005845847008686,0.0006189759035195961
3218.0,1,3,262144.0,1262144.0,31.11695847286426,3.111695847286426e+16,0.0011703514604588861,1.6151960379258954e-12,1.532893693435991e-08,0.00010536908363850223,0.0010649823768203838
3218.0,1,0,262144.0,1262144.0,31.11695847286426,3.111695847286426e+16,0.0011703514604588861,1.1835181356535212e-12,1.2176580271194655e-08,9.719626605289937e-05,0.0010731551944059867
3218.0,1,2,262144.0,1262144.0,31.11695847286426,3.111695847286426e+16,0.0011703514604588861,1.394548131744241e-12,1.8651895420150313e-09,0.0007476710008987401,0.00042268045956014605
3219.0,1,3,409600.0,1409600.0,31.16842729545623,3.1168427295456228e+16,0.0013049249552180948,1.731718234046378e-11,1.6456625719969544e-08,0.0010522924100686071,0.00025263254514948765
3220.0,1,3,163840.0,1163840.0,31.18065325950703,3.1180653259507028e+16,0.0010769923146983853,2.2707524140631216e-11,1.8529579682752147e-08,0.0012254743242647872,0.0
3220.0,1,7,163840.0,1163840.0,31.18065325950703,3.1180653259507028e+16,0.0010769923146983853,2.4064969756697378e-11,1.6207697214760045e-09,0.014847864837197145,0.0
3220.0,1,0,163840.0,1163840.0,31.18065325950703,3.1180653259507028e+16,0.0010769923146983853,1.8051405830425812e-11,2.0175044122000433e-08,0.0008947393483388301,0.00018225296635955525
3220.0,1,2,163840.0,1163840.0,31.18065325950703,3.1180653259507028e+16,0.0010769923146983853,1.6092520518405768e-12,2.631030543692032e-09,0.0006116432421124122,0.00046534907258597314
3221.0,1,3,172032.0,1172032.0,31.20319022373941,3.120319022373941e+16,0.001083789665120041,9.422722720776602e-12,2.1799862243275286e-08,0.00043223771855178933,0.0006515519465682517
3221.0,1,0,172032.0,1172032.0,31.20319022373941,3.120319022373941e+16,0.001083789665120041,2.2988492626851428e-11,2.6214150291514605e-08,0.0008769497531374379,0.00020683991198260315
3223.0,1,3,245760.0,1245760.0,31.234781545202598,3.1234781545202596e+16,0.0011508015649393123,8.137155288424418e-13,2.69164995729003e-08,3.0231105149411614e-05,0.0011205704597899006
3225.0,1,3,253952.0,1253952.0,31.289213639955367,3.128921363995537e+16,0.0011563539772713686,8e-13,4.248840909183831e-08,1.8828664501671675e-05,0.001137525312769697
3226.0,1,2,188416.0,1188416.0,31.344598761212,3.1344598761212e+16,0.0010939823366536551,1.1075095673102421e-11,1.3047573209507925e-08,0.0008488241832612875,0.0002451581533923676
3227.0,1,3,139264.0,1139264.0,31.356552417763375,3.1356552417763376e+16,0.0010483362463867198,1.5531906432088193e-11,5.883976946543992e-08,0.00026396953239612883,0.0007843667139905909
3228.0,1,3,196608.0,1196608.0,31.394838180049632,3.139483818004963e+16,0.0010997606788654144,4.7022237820217356e-11,8.750458206593432e-08,0.000537368863550326,0.0005623918153150884
3228.0,1,0,196608.0,1196608.0,31.394838180049632,3.139483818004963e+16,0.0010997606788654144,6.4666034209568214e-12,1.1180028875071707e-08,0.0005784066833114817,0.0005213539955539327
3228.0,1,2,196608.0,1196608.0,31.394838180049632,3.139483818004963e+16,0.0010997606788654144,1.593173067989595e-11,2.7383171093313043e-08,0.0005818073672185641,0.0005179533116468503
3229.0,1,3,344064.0,1344064.0,31.394838180049632,3.139483818004963e+16,0.001235282345662543,1.3836352455351895e-12,1.0538100141413525e-07,1.3129835805010636e-05,0.0012221525098575323
3229.0,1,0,344064.0,1344064.0,31.394838180049632,3.139483818004963e+16,0.001235282345662543,1.442486805493724e-12,1.333182028495334e-08,0.000108198788662172,0.001127083557000371
3229.0,1,2,344064.0,1344064.0,31.394838180049632,3.139483818004963e+16,0.001235282345662543,1.441685253020569e-12,3.324004192336171e-08,4.337194448624706e-05,0.001191910401176296
3230.0,1,3,442368.0,1442368.0,31.394838180049632,3.139483818004963e+16,0.0013256301235272955,1.2214107651436191e-12,4.7692827867604244e-08,2.560994639559364e-05,0.001300020177131702
3230.0,1,0,442368.0,1442368.0,31.394838180049632,3.139483818004963e+16,0.0013256301235272955,1.242985679278471e-12,6.941368459295303e-09,0.0001790692550852805,0.001146560868442015
3230.0,1,2,442368.0,1442368.0,31.394838180049632,3.139483818004963e+16,0.0013256301235272955,1.261137014340216e-12,3.3054156091923744e-08,3.815365943190287e-05,0.0012874764640953926
3231.0,1,3,548864.0,1548864.0,31.394838180049632,3.139483818004963e+16,0.0014235068828807773,1.2507158993663395e-12,8.412619084128581e-08,1.486714050474442e-05,0.001408639742376033
3231.0,1,0,548864.0,1548864.0,31.394838180049632,3.139483818004963e+16,0.0014235068828807773,1.2690208264243693e-12,7.869043029748551e-09,0.0001612674910566501,0.0012622393918241272
3231.0,1,2,548864.0,1548864.0,31.394838180049632,3.139483818004963e+16,0.0014235068828807773,1.303466485874609e-12,2.3703471768576244e-08,5.499053044215312e-05,0.0013685163524386243
3232.0,1,3,671744.0,1671744.0,31.394838180049632,3.139483818004963e+16,0.001536441605211718,2.576153556831713e-12,2.124635370554026e-07,1.2125156121071013e-05,0.001524316449090647
3232.0,1,0,671744.0,1671744.0,31.394838180049632,3.139483818004963e+16,0.001536441605211718,3.1518808499989727e-12,8.338279643774505e-09,0.00037800133656493737,0.0011584402686467805
3232.0,1,2,671744.0,1671744.0,31.394838180049632,3.139483818004963e+16,0.001536441605211718,2.4761322107028168e-12,2.695339489299485e-08,9.186717370977116e-05,0.0014445744315019467
3233.0,1,3,802816.0,1802816.0,31.394838180049632,3.139483818004963e+16,0.0016569053090313877,8.521376861268686e-13,1.7248785307333156e-06,4.940276494511126e-07,0.0016564112813819366
3233.0,1,0,802816.0,1802816.0,31.394838180049632,3.139483818004963e+16,0.0016569053090313877,8.441658300021171e-13,7.770244556068583e-09,0.00010864083156080606,0.0015482644774705817
3233.0,1,2,802816.0,1802816.0,31.394838180049632,3.139483818004963e+16,0.0016569053090313877,8.62638971677053e-13,2.917082150660839e-08,2.9571980737039915e-05,0.0016273333282943478
3234.0,1,3,983040.0,1983040.0,31.394838180049632,3.139483818004963e+16,0.0018225429017834339,8.839125047940271e-13,6.166197127198625e-06,1.4334807768229733e-07,0.0018223995537057515
3234.0,1,0,983040.0,1983040.0,31.394838180049632,3.139483818004963e+16,0.0018225429017834339,8.668136170730915e-13,6.708553542329655e-09,0.00012921021075611424,0.0016933326910273197
3234.0,1,2,983040.0,1983040.0,31.394838180049632,3.139483818004963e+16,0.0018225429017834339,9.043955061765832e-13,1.4478333519315946e-08,6.24654422396061e-05,0.0017600774595438278
3235.0,1,3,1040384.0,2040384.0,31.394838180049632,3.139483818004963e+16,0.0018752457722045395,1.646745826438182e-12,9.648798248344188e-08,1.7066848990450982e-05,0.0018581789232140886
3235.0,1,0,1040384.0,2040384.0,31.394838180049632,3.139483818004963e+16,0.0018752457722045395,1.4016451874114376e-12,5.677981300644848e-09,0.00024685625281158514,0.0016283895193929543
3235.0,1,2,1040384.0,2040384.0,31.394838180049632,3.139483818004963e+16,0.0018752457722045395,1.89269545594342e-12,1.6803810178280095e-08,0.00011263489862494634,0.0017626108735795932
3237.0,1,3,303104.0,1303104.0,31.485786904701346,3.1485786904701344e+16,0.0011941779852939676,1.573625664672459e-12,1.0608845736151502e-07,1.4833146826803726e-05,0.001179344838467164
3239.0,1,3,262144.0,1262144.0,31.543692340391267,3.1543692340391268e+16,0.0011545185452852878,2.4081685957836934e-12,3.964486147082507e-08,6.0743524039196895e-05,0.001093775021246091
3240.0,1,3,73728.0,1073728.0,31.597523306877786,3.1597523306877788e+16,0.0009804958735651556,3.40021291503539e-11,2.1455460056288357e-08,0.00158477744411676,0.0
3240.0,1,0,73728.0,1073728.0,31.597523306877786,3.1597523306877788e+16,0.0009804958735651556,3.3276098729897384e-12,2.0841479927731987e-09,0.0015966283990044156,0.0
3240.0,1,2,73728.0,1073728.0,31.597523306877786,3.1597523306877788e+16,0.0009804958735651556,2.4609369488179115e-11,1.7243452879198282e-08,0.0014271717886541588,0.0
3241.0,1,3,212992.0,1212992.0,31.597523306877786,3.1597523306877788e+16,0.001107667538396638,1.475738682984289e-12,1.5951809310756438e-08,9.251230717691604e-05,0.001015155231219722
3243.0,1,2,229376.0,1229376.0,31.647594592867183,3.1647594592867184e+16,0.001120852741830592,1.613516969542029e-12,1.1528529813696702e-08,0.0001399586066581584,0.0009808941351724337
3245.0,1,2,286720.0,1286720.0,31.696076541448228,3.1696076541448228e+16,0.0011713402828171166,2.7216217641980064e-12,4.648299287602495e-09,0.0005855091498640931,0.0005858311329530235
3246.0,1,3,90112.0,1090112.0,31.725079236630066,3.1725079236630064e+16,0.0009914548453500453,4.1817578994064734e-12,4.551899343949972e-09,0.0009186841763020393,7.277066904800601e-05
3247.0,1,2,147456.0,1147456.0,31.72868435866096,3.172868435866096e+16,0.0010434905287123291,1.0355161046911793e-12,2.7895055975798065e-09,0.00037121850753395153,0.0006722720211783776
3249.0,1,2,204800.0,1204800.0,31.762015143898818,3.176201514389882e+16,0.001094489110585861,8e-13,1.797765399767988e-09,0.0004449968834105077,0.0006494922271753532
3250.0,1,3,131072.0,1131072.0,31.794260876218754,3.179426087621875e+16,0.001026469507588961,2.186805961810391e-12,1.710649502081263e-09,0.0012783483461397626,0.0
3250.0,1,0,131072.0,1131072.0,31.794260876218754,3.179426087621875e+16,0.001026469507588961,2.089107672377187e-12,1.8323499790480074e-09,0.0011401248103610519,0.0
3250.0,1,2,131072.0,1131072.0,31.794260876218754,3.179426087621875e+16,0.001026469507588961,1.8004864994136242e-12,1.6144929892076403e-09,0.0011152024266746835,0.0
3253.0,1,0,442368.0,1442368.0,31.794260876218754,3.179426087621875e+16,0.0013089765909880843,1.06732106479786e-12,1.65323368894245e-09,0.0006455960049305613,0.000663380586057523
3254.0,1,0,589824.0,1589824.0,31.794260876218754,3.179426087621875e+16,0.0014427957357560901,8e-13,1.6157502025081835e-09,0.0004951260403731549,0.0009476696953829352
3267.0,1,0,2138112.0,3138112.0,31.794260876218754,3.179426087621875e+16,0.002847896755820151,3.1327586619304883e-12,1.6327134735223737e-09,0.001918743682057058,0.0009291530737630931
3268.0,1,0,2285568.0,3285568.0,31.794260876218754,3.179426087621875e+16,0.002981715900588157,2.0308370318442493e-12,1.691843169144183e-09,0.0012003695548633776,0.0017813463457247792
3269.0,1,0,2408448.0,3408448.0,31.794260876218754,3.179426087621875e+16,0.003093231854561495,2.2950084138026772e-12,1.8189892999787807e-09,0.0012616942902464845,0.0018315375643150106
3270.0,1,0,2572288.0,3572288.0,31.794260876218754,3.179426087621875e+16,0.0032419197931926125,1.7774859324433742e-12,2.0973817477766285e-09,0.0008474784975732882,0.0023944412956193243
3271.0,1,0,2662400.0,3662400.0,31.794260876218754,3.179426087621875e+16,0.003323698159439727,8e-13,2.3869174996782026e-09,0.00033516030617222997,0.002988537853267497
3272.0,1,0,2793472.0,3793472.0,31.794260876218754,3.179426087621875e+16,0.003442648510344621,2.0396957751683687e-12,4.127682522680987e-09,0.0004941503528821684,0.0029484981574624527
3273.0,1,0,2924544.0,3924544.0,31.794260876218754,3.179426087621875e+16,0.0035615988612495153,1.5753256781929495e-12,4.9418844683985094e-09,0.0003187702359831688,0.0032428286252663466
3274.0,1,0,3031040.0,4031040.0,31.794260876218754,3.179426087621875e+16,0.0036582460213597416,3.874539153841756e-12,6.062027229953412e-09,0.000639149084434504,0.0030190969369252377
3275.0,1,0,3162112.0,4162112.0,31.794260876218754,3.179426087621875e+16,0.003777196372264636,1.9531709498641812e-12,7.173012938981645e-09,0.0002722943575425187,0.003504902014722117
3276.0,1,0,3301376.0,4301376.0,31.794260876218754,3.179426087621875e+16,0.0039035811201010855,2.79134941292419e-12,8.119754114268647e-09,0.0003437726529204892,0.003559808467180596
3277.0,1,0,3448832.0,4448832.0,31.794260876218754,3.179426087621875e+16,0.004037400264869091,1.1339790107423323e-12,4.047040284275318e-09,0.00028019958564494196,0.003757200679224149
3278.0,1,0,3571712.0,4571712.0,31.794260876218754,3.179426087621875e+16,0.004148916218842429,8e-13,4.45440478383312e-09,0.00017959750826946204,0.003969318710572967
3279.0,1,0,3686400.0,4686400.0,31.794260876218754,3.179426087621875e+16,0.004252997775884212,8e-13,4.243229473101932e-09,0.00018853564368159786,0.004064462132202614
3280.0,1,0,3776512.0,4776512.0,31.794260876218754,3.179426087621875e+16,0.004334776142131326,8e-13,3.838336437355237e-09,0.00020842362649982582,0.0041263525156315
3281.0,1,0,3907584.0,4907584.0,31.794260876218754,3.179426087621875e+16,0.00445372649303622,8e-13,3.4507957321672148e-09,0.00023183058694047166,0.004221895906095749
3281.0,1,4,3907584.0,4907584.0,31.794260876218754,3.179426087621875e+16,0.00445372649303622,8e-13,1.6215700629166081e-09,0.0004933490191358702,0.00396037747390035
3283.0,1,4,163840.0,1163840.0,31.991831713758884,3.1991831713758884e+16,0.0010496843140532569,8e-13,1.877659857894686e-09,0.0004260622586334645,0.0006236220554197923
3284.0,1,4,106496.0,1106496.0,32.0230913176581,3.20230913176581e+16,0.000996990750286014,1.7330112691591566e-12,1.9991671859749763e-09,0.0008668666039123597,0.00013012414637365432
3285.0,1,0,98304.0,1098304.0,32.02961903981266,3.202961903981266e+16,0.0009894077929674806,1.0449052380896452e-12,1.7174001731997997e-09,0.0006084226928560363,0.00038098510011144433
3285.0,1,4,98304.0,1098304.0,32.02961903981266,3.202961903981266e+16,0.0009894077929674806,9.896378160762602e-13,2.1655352610590306e-09,0.0004569945518191604,0.0005324132411483202
3286.0,1,4,155648.0,1155648.0,32.056346219690184,3.2056346219690184e+16,0.0010401981730464116,1.5595336635194585e-12,2.3252860365815203e-09,0.0006706846551283559,0.0003695135179180557
3290.0,1,3,475136.0,1475136.0,32.074913306118674,3.207491330611867e+16,0.001327000557429914,8e-13,3.303219543872586e-09,0.00024218795916365471,0.0010848125982662591
3292.0,1,3,294912.0,1294912.0,32.129505205051146,3.2129505205051144e+16,0.0011628956679319866,9.104601172486006e-13,4.462850381962268e-09,0.00020400865799320855,0.0009588870099387781
3295.0,1,3,368640.0,1368640.0,32.17786324760345,3.217786324760345e+16,0.0012272599492194874,8e-13,6.914903188378582e-09,0.00011569214755522634,0.001111567801664261
3297.0,1,3,172032.0,1172032.0,32.23404273107183,3.223404273107183e+16,0.0010491298086747613,1.7568374964035122e-12,5.881618871674811e-09,0.0002986996496601023,0.0007504301590146589
3299.0,1,3,229376.0,1229376.0,32.2720440103978,3.22720440103978e+16,0.00109916474953769,8e-13,4.725648962839798e-09,0.0001692889180493114,0.0009298758314883787
3299.0,1,0,229376.0,1229376.0,32.2720440103978,3.22720440103978e+16,0.00109916474953769,8e-13,1.6564133313924932e-09,0.00048297123962861725,0.0006161935099090728
3300.0,1,3,532480.0,1532480.0,32.2720440103978,3.22720440103978e+16,0.0013701650230454469,9.891109662340885e-13,4.499980046282969e-09,0.00021980341158425905,0.0011503616114611878
3300.0,1,0,532480.0,1532480.0,32.2720440103978,3.22720440103978e+16,0.0013701650230454469,1.8868529033252526e-12,1.8655605601451507e-09,0.0010114133754941974,0.0003587516475512494
3301.0,1,3,630784.0,1630784.0,32.2720440103978,3.22720440103978e+16,0.0014580570036425572,8e-13,4.319519645350117e-09,0.00018520577880949915,0.001272851224833058
3301.0,1,0,630784.0,1630784.0,32.2720440103978,3.22720440103978e+16,0.0014580570036425572,8e-13,2.1590868190795483e-09,0.0003705270176866034,0.0010875299859559539
3301.0,1,2,630784.0,1630784.0,32.2720440103978,3.22720440103978e+16,0.0014580570036425572,8e-13,2.2515961681143157e-09,0.00035530350039189763,0.0011027535032506596
3303.0,1,2,237568.0,1237568.0,32.32799516764039,3.2327995167640388e+16,0.0011045740430882345,1.2493709475976592e-12,4.315810289308942e-09,0.0002894869940628719,0.0008150870490253626
3304.0,1,2,163840.0,1163840.0,32.3694339532234,3.23694339532234e+16,0.0010374393316945891,4.402092163677967e-12,6.142540271093933e-09,0.0007166566224064808,0.0003207827092881083
3305.0,1,2,311296.0,1311296.0,32.38576187280133,3.2385761872801332e+16,0.0011682913273850337,3.991536990099754e-12,9.139389859231297e-09,0.00043673998500765097,0.0007315513423773827
3306.0,1,0,49152.0,1049152.0,32.42303911773072,3.2423039117730716e+16,0.000933661019278735,4.914799913700072e-12,7.797383506506163e-09,0.0006303139905327404,0.00030334702874599455
3306.0,1,2,49152.0,1049152.0,32.42303911773072,3.2423039117730716e+16,0.000933661019278735,7.485932920030894e-12,1.4269749938230474e-08,0.000524601548901367,0.00040905947037736794
3307.0,1,3,139264.0,1139264.0,32.443908269484794,3.2443908269484796e+16,0.0010132013131162907,2.5135176025851137e-12,2.946888559491461e-09,0.0008529394823871,0.0001602618307291907
3307.0,1,0,139264.0,1139264.0,32.443908269484794,3.2443908269484796e+16,0.0010132013131162907,4.161886348095341e-12,9.856854949723385e-09,0.00042223268672652393,0.0005909686263897668
3307.0,1,2,139264.0,1139264.0,32.443908269484794,3.2443908269484796e+16,0.0010132013131162907,6.844686839498966e-12,2.389795682901428e-08,0.0002864130556629384,0.0007267882574533524
3309.0,1,0,327680.0,1327680.0,32.481031319887684,3.2481031319887684e+16,0.0011794190480119782,1.398867508401713e-11,1.2653335660032972e-08,0.0011055326010359452,7.388644697603301e-05
3309.0,1,2,327680.0,1327680.0,32.481031319887684,3.2481031319887684e+16,0.0011794190480119782,1.779841806890616e-11,1.9753491725877258e-08,0.0009010264269172252,0.000278392621094753
3310.0,1,3,122880.0,1122880.0,32.49526612122821,3.2495266121228212e+16,0.0009970519407164467,2.675006128629765e-11,2.950665678881462e-09,0.009065771658833969,0.0
3310.0,1,0,122880.0,1122880.0,32.49526612122821,3.2495266121228212e+16,0.0009970519407164467,1.768554484669707e-11,1.241915017686794e-08,0.001424054351129305,0.0
3310.0,1,2,122880.0,1122880.0,32.49526612122821,3.2495266121228212e+16,0.0009970519407164467,1.8710128010397656e-11,1.416409268114628e-08,0.0013209549267707468,0.0
3311.0,1,3,278528.0,1278528.0,32.49526612122821,3.2495266121228212e+16,0.0011352582855339102,1.8394287185096453e-12,2.874767463440975e-09,0.0006398530461687942,0.000495405239365116
3311.0,1,0,278528.0,1278528.0,32.49526612122821,3.2495266121228212e+16,0.0011352582855339102,1.2166706814539773e-12,2.4882107478655035e-08,4.8897412829588124e-05,0.001086360872704322
3311.0,1,2,278528.0,1278528.0,32.49526612122821,3.2495266121228212e+16,0.0011352582855339102,1.331255308206493e-12,1.0755030346976208e-08,0.00012377978167033043,0.0010114785038635799
3312.0,1,2,401408.0,1401408.0,32.49526612122821,3.2495266121228212e+16,0.0012443685577582235,5.718291210260041e-12,8.657505966445093e-09,0.0006605009840504979,0.0005838675737077256
3314.0,1,2,286720.0,1286720.0,32.52514752762807,3.252514752762807e+16,0.0011414826398163445,1.0452715309653411e-12,7.604160664529155e-09,0.00013746047421659308,0.0010040221655997514
3316.0,1,2,245760.0,1245760.0,32.57661749964217,3.257661749964217e+16,0.001103399869036481,1.0269528342546536e-12,8.247135361861802e-09,0.00012452236918575538,0.0009788774998507254
3319.0,1,3,335872.0,1335872.0,32.62690306769766,3.262690306769766e+16,0.001181390649099335,8e-13,4.7209823814705495e-09,0.00016945625621055723,0.0010119343928887779
3319.0,1,0,335872.0,1335872.0,32.62690306769766,3.262690306769766e+16,0.001181390649099335,8e-13,1.0756881064230343e-08,7.437099984866665e-05,0.0011070196492506685
3319.0,1,2,335872.0,1335872.0,32.62690306769766,3.262690306769766e+16,0.001181390649099335,8e-13,8.535200877906022e-09,9.372948703185852e-05,0.0010876611620674766
3320.0,1,3,434176.0,1434176.0,32.62690306769766,3.262690306769766e+16,0.0012683266926492118,2.672709478799936e-12,3.562513056232868e-09,0.0007502314901341462,0.0005180952025150656
3320.0,1,0,434176.0,1434176.0,32.62690306769766,3.262690306769766e+16,0.0012683266926492118,1.3126340354271556e-11,3.193095758308182e-08,0.0004110850831866805,0.0008572416094625313
3320.0,1,2,434176.0,1434176.0,32.62690306769766,3.262690306769766e+16,0.0012683266926492118,4.271106680914664e-11,7.869289703813321e-09,0.00542756314949869,0.0
3321.0,1,0,548864.0,1548864.0,32.62690306769766,3.262690306769766e+16,0.001369752076790735,1.527298714128847e-11,2.3462190657615604e-08,0.000650961684020371,0.0007187903927703639
3321.0,1,2,548864.0,1548864.0,32.62690306769766,3.262690306769766e+16,0.001369752076790735,1.8285158875797128e-11,2.3513286971327576e-08,0.0007776521801521965,0.0005920998966385384
3322.0,1,3,729088.0,1729088.0,32.62690306769766,3.262690306769766e+16,0.0015291348232988424,2.417588449686174e-12,2.634129048519681e-09,0.0009177942329912813,0.0006113405903075611
3322.0,1,0,729088.0,1729088.0,32.62690306769766,3.262690306769766e+16,0.0015291348232988424,1.8225628195968945e-12,3.477093790243251e-08,5.241626857207643e-05,0.001476718554726766
3322.0,1,2,729088.0,1729088.0,32.62690306769766,3.262690306769766e+16,0.0015291348232988424,2.2231503030874953e-12,2.191109034146462e-08,0.00010146233110455477,0.0014276724921942876
3323.0,1,0,851968.0,1851968.0,32.62690306769766,3.262690306769766e+16,0.0016378048777361883,3.2518008281876285e-12,3.6388601402360785e-08,8.936317151163335e-05,0.001548441706224555
3323.0,1,2,851968.0,1851968.0,32.62690306769766,3.262690306769766e+16,0.0016378048777361883,3.913414186145706e-12,3.343787804169165e-08,0.000117035362748387,0.0015207695149878013
3325.0,1,2,229376.0,1229376.0,32.705231474415356,3.2705231474415356e+16,0.0010846060881577145,1.8989176647812103e-12,1.3100946340282689e-08,0.00014494507613869333,0.0009396610120190213
3328.0,1,0,393216.0,1393216.0,32.75375479786937,3.275375479786937e+16,0.0012273315389281156,2.4243766618820314e-12,4.606702207126247e-09,0.0005262716261823241,0.0007010599127457915
3328.0,1,2,393216.0,1393216.0,32.75375479786937,3.275375479786937e+16,0.0012273315389281156,4.221030078826209e-12,4.664393791734408e-09,0.000904947195133081,0.00032238434379503454
3330.0,1,0,139264.0,1139264.0,32.77042457537497,3.277042457537497e+16,0.001003106028902903,8e-13,2.472574627324484e-09,0.0003235493849848575,0.0006795566439180455
3330.0,1,2,139264.0,1139264.0,32.77042457537497,3.277042457537497e+16,0.001003106028902903,8e-13,2.659231605764656e-09,0.0003008387830024914,0.0007022672459004116
3330.0,1,5,139264.0,1139264.0,32.77042457537497,3.277042457537497e+16,0.001003106028902903,8e-13,1.6673861925029209e-09,0.00047979286598212525,0.0005233131629207777
3332.0,1,0,417792.0,1417792.0,32.80677643224845,3.280677643224845e+16,0.0012469627984549037,9.959828348893768e-13,1.786218963585187e-09,0.0005575928008794075,0.0006893699975754962
3332.0,1,2,417792.0,1417792.0,32.80677643224845,3.280677643224845e+16,0.0012469627984549037,1.0697606658474399e-12,1.919398064906612e-09,0.0005573417444804441,0.0006896210539744595
3335.0,1,5,729088.0,1729088.0,32.8425260185799,3.2842526018579904e+16,0.0015190955052905393,2.3178250967909985e-12,1.7642394529176593e-09,0.0013137814671119795,0.00020531403817855977
3337.0,1,5,229376.0,1229376.0,32.85317942186056,3.285317942186056e+16,0.001079721774147524,8e-13,1.6847991811077862e-09,0.00047483403895886596,0.0006048877351886579
3337.0,1,7,229376.0,1229376.0,32.85317942186056,3.285317942186056e+16,0.001079721774147524,1.012011579160634e-12,2.414559312339858e-09,0.0004191288961048267,0.0006605928780426972
3339.0,1,7,163840.0,1163840.0,32.88748776328699,3.288748776328699e+16,0.0010210972686473113,2.5240821512339813e-12,3.5849128744596003e-09,0.0007040846569010324,0.00031701261174627894
3340.0,1,5,106496.0,1106496.0,32.90396899318239,3.2903968993182388e+16,0.0009703001436053086,7.428082520499819e-12,1.7693545650146714e-09,0.004198187671015631,0.0
3340.0,1,7,106496.0,1106496.0,32.90396899318239,3.2903968993182388e+16,0.0009703001436053086,3.843975275219979e-12,4.388816104173292e-09,0.0008758569928607334,9.444315074457529e-05
3341.0,1,7,229376.0,1229376.0,32.90888114543396,3.290888114543396e+16,0.0010778942321070042,3.3421886190320792e-12,4.872463580430454e-09,0.0006859340380614638,0.0003919601940455404
